datetime;tair;prec;rh;rs;u10;pair;tdew
2016-08-13 01:00:00;16.5;0;96.6;1;1.2;1013.9;16
2016-08-13 02:00:00;16.6;0;96.6;1;1.5;1013.9;16.1
2016-08-13 03:00:00;16.8;0;96.6;1;1.5;1013.9;16.3
2016-08-13 04:00:00;16.6;0;96.6;2;1.4;1013.9;16.1
2016-08-13 05:00:00;15.9;0;96.6;37;1.3;1013.9;15.5
2016-08-13 06:00:00;17.4;0;96.1;169;1.9;1013.9;16.9
2016-08-13 07:00:00;19.7;0;80.5;341;2.8;1013.9;16.3
2016-08-13 08:00:00;21.4;0;68.5;495;3.3;1013.8;15.4
2016-08-13 09:00:00;22.6;0;62;542;3.4;1013.8;15
2016-08-13 10:00:00;23.6;0;54.6;657;3.7;1013.3;13.9
2016-08-13 11:00:00;25;0;46.2;762;3.8;1012.7;12.7
2016-08-13 12:00:00;26.2;0;41.3;781;3.7;1012.4;12.1
2016-08-13 13:00:00;26.5;0;40.3;683;4;1012.1;12
2016-08-13 14:00:00;26.9;0;39.7;496;3.3;1011.7;12.1
2016-08-13 15:00:00;27.4;0;37.2;562;4;1011.2;11.5
2016-08-13 16:00:00;27;0;38.1;409;4;1011.2;11.6
2016-08-13 17:00:00;25.3;0;40.8;189;3.9;1011.2;11.1
2016-08-13 18:00:00;23.3;0;45.8;72;3.4;1011;11
2016-08-13 19:00:00;21.5;0;49.9;7;2;1011;10.7
2016-08-13 20:00:00;20.2;0;54.2;0;1.4;1011;10.7
2016-08-13 21:00:00;19.5;0;57.6;0;1.9;1011.2;11
2016-08-13 22:00:00;18;0;65.8;0;1.2;1011.6;11.6
2016-08-13 23:00:00;16.6;0;75.4;0;1.1;1011.6;12.3
2016-08-14 00:00:00;16.7;0;78.4;1;1.1;1012.2;13
2016-08-14 01:00:00;16.6;0;80.8;0;1;1012.2;13.4
2016-08-14 02:00:00;17;0;76.3;1;1.3;1012.2;12.9
2016-08-14 03:00:00;15.2;0;86.9;0;0.7;1012.2;13.1
2016-08-14 04:00:00;15.6;0;89.5;2;0.8;1012.3;14
2016-08-14 05:00:00;16;0;87.5;27;1.2;1012.8;14
2016-08-14 06:00:00;16.9;0;82.3;116;2.4;1013.2;13.9
2016-08-14 07:00:00;17.8;0;69.7;301;2.9;1013.6;12.2
2016-08-14 08:00:00;18.4;0;60;468;3.4;1014;10.5
2016-08-14 09:00:00;19;0;56.2;530;3.1;1014.4;10.1
2016-08-14 10:00:00;19.2;0;55.7;415;3.2;1014.4;10.2
2016-08-14 11:00:00;19.3;0;56.9;436;2.8;1014.4;10.6
2016-08-14 12:00:00;19.9;0;55.1;408;2.8;1014.4;10.7
2016-08-14 13:00:00;20.7;0;51.6;515;2.7;1014.4;10.5
2016-08-14 14:00:00;21.5;0;47.8;505;2.6;1014.4;10
2016-08-14 15:00:00;21.3;0;46.3;293;3;1014.4;9.4
2016-08-14 16:00:00;21.2;0;46.3;288;2.9;1014.4;9.3
2016-08-14 17:00:00;21.2;0;45;225;2.9;1014.4;8.9
2016-08-14 18:00:00;20;0;48.6;42;1.7;1014.4;8.9
2016-08-14 19:00:00;19;0;52.8;6;1.2;1014.4;9.2
2016-08-14 20:00:00;18.1;0;57.5;0;0.8;1014.4;9.6
2016-08-14 21:00:00;16.6;0;66.3;0;0.4;1014.7;10.3
2016-08-14 22:00:00;16.3;0;71.2;1;0.7;1015;11.1
2016-08-14 23:00:00;16.8;0;66.7;0;1.3;1015;10.6
2016-08-15 00:00:00;15.3;0;71.5;0;0.9;1015;10.2
2016-08-15 01:00:00;13.7;0;81.6;0;0.9;1015.3;10.6
2016-08-15 02:00:00;13.7;0;83.3;0;1.3;1015.6;11
2016-08-15 03:00:00;12.1;0;88.8;0;0.9;1015.7;10.3
2016-08-15 04:00:00;11.5;0;93.3;1;0.9;1016.1;10.5
2016-08-15 05:00:00;11.5;0;94.8;32;0.7;1016.2;10.7
2016-08-15 06:00:00;14.1;0;85.4;156;1.7;1016.7;11.7
2016-08-15 07:00:00;16.5;0;70.3;351;2.2;1016.7;11.2
2016-08-15 08:00:00;17.8;0;62.8;490;2.4;1016.7;10.7
2016-08-15 09:00:00;19;0;54;589;2.3;1016.7;9.5
2016-08-15 10:00:00;19.7;0;49.2;632;2.5;1016.7;8.8
2016-08-15 11:00:00;20.8;0;43.4;724;2.9;1016.7;8
2016-08-15 12:00:00;21.3;0;41.1;722;3;1016.6;7.6
2016-08-15 13:00:00;21.1;0;40.6;518;3.3;1016.1;7.2
2016-08-15 14:00:00;20.6;0;41.4;403;3.3;1015.7;7.1
2016-08-15 15:00:00;20.8;0;42.4;509;3.2;1015.5;7.6
2016-08-15 16:00:00;20.1;0;44.2;271;2.7;1015.3;7.5
2016-08-15 17:00:00;20.1;0;43.7;226;2.5;1015;7.4
2016-08-15 18:00:00;19;0;46.5;42;2.1;1014.6;7.3
2016-08-15 19:00:00;17.1;0;55.2;4;1.1;1014.4;8
2016-08-15 20:00:00;14.3;0;73.5;0;0.6;1014.4;9.7
2016-08-15 21:00:00;14.5;0;75.9;0;1;1015;10.4
2016-08-15 22:00:00;12.2;0;83.7;0;0.2;1015.1;9.6
2016-08-15 23:00:00;10.3;0;92.6;0;0.2;1015.1;9.2
2016-08-16 00:00:00;9.6;0;95.9;0;0.3;1015.1;9.1
2016-08-16 01:00:00;9.3;0;96.5;0;0.5;1015.1;8.8
2016-08-16 02:00:00;9.1;0;96.6;0;0.3;1015.1;8.7
2016-08-16 03:00:00;9.1;0;97.3;0;0.4;1015.1;8.8
2016-08-16 04:00:00;10;0;97.3;2;0.5;1015.1;9.7
2016-08-16 05:00:00;10.7;0;97.1;28;0.8;1014.9;10.4
2016-08-16 06:00:00;12.2;0;92.4;136;0.8;1014.3;11.1
2016-08-16 07:00:00;16.1;0;68;342;1.9;1013.4;10.2
2016-08-16 08:00:00;17.9;0;57.1;507;2.3;1013.3;9.4
2016-08-16 09:00:00;18.8;0;52.1;493;2.6;1012.9;8.8
2016-08-16 10:00:00;19.7;0;48.1;568;3;1012.3;8.4
2016-08-16 11:00:00;20.5;0;44.2;671;3;1011.8;7.9
2016-08-16 12:00:00;21.4;0;40.7;646;2.9;1011.4;7.5
2016-08-16 13:00:00;22.1;0;38;576;2.4;1011;7.1
2016-08-16 14:00:00;21.6;0;38.5;309;2.2;1010.4;6.9
2016-08-16 15:00:00;21.7;0;38.9;276;2.3;1009.8;7.2
2016-08-16 16:00:00;20.4;0;41.1;80;2.7;1008.9;6.8
2016-08-16 17:00:00;19.6;0;43.6;44;3.1;1008.9;7
2016-08-16 18:00:00;14.3;0.3;77.3;16;3.4;1009;10.2
2016-08-16 19:00:00;13.3;0;87.7;8;1.8;1009.4;11.3
2016-08-16 20:00:00;12;0;90.7;0;1;1009.6;10.6
2016-08-16 21:00:00;11.3;0;95.5;0;0.6;1010;10.7
2016-08-16 22:00:00;10.4;0;96.4;0;0.7;1010;9.9
2016-08-16 23:00:00;10.7;0.1;97.3;0;1.1;1010.3;10.3
2016-08-17 00:00:00;9.7;0;97.3;0;0.3;1010.6;9.3
2016-08-17 01:00:00;8.6;0;97.3;0;0.5;1010.6;8.2
2016-08-17 02:00:00;7.7;0;97.3;0;0.2;1010.6;7.3
2016-08-17 03:00:00;7;0;97.3;0;0.5;1010.5;6.7
2016-08-17 04:00:00;6.8;0;97.3;1;0.3;1010.4;6.5
2016-08-17 05:00:00;7.2;0;98;30;0.4;1010.6;7
2016-08-17 06:00:00;10;0;98.1;155;0.9;1010.4;9.8
2016-08-17 07:00:00;13;0;95.3;296;1.2;1009.7;12.3
2016-08-17 08:00:00;15.6;0;73.6;350;1.2;1009.4;10.9
2016-08-17 09:00:00;17.2;0;61.7;598;1.1;1009.4;9.8
2016-08-17 10:00:00;18.5;0;51.5;615;1.5;1009.4;8.3
2016-08-17 11:00:00;19.2;0;45.7;581;1.5;1009.4;7.2
2016-08-17 12:00:00;20.5;0;41.6;797;1.3;1009.3;7
2016-08-17 13:00:00;21.1;0;37.8;581;1.3;1008.8;6.2
2016-08-17 14:00:00;21.2;0;36.4;443;1.3;1008;5.8
2016-08-17 15:00:00;21.1;0;35.9;238;0.9;1007.5;5.4
2016-08-17 16:00:00;20.7;0;37.5;189;0.9;1006.9;5.8
2016-08-17 17:00:00;20.6;0;38;118;0.7;1006.6;5.8
2016-08-17 18:00:00;19.3;0;41.7;69;0.5;1006;6.1
2016-08-17 19:00:00;15.5;0;57.7;2;0;1005.8;7.2
2016-08-17 20:00:00;12.8;0;75.7;0;0;1006.1;8.7
2016-08-17 21:00:00;11.4;0;83.9;0;0;1006.1;8.8
2016-08-17 22:00:00;10.3;0;90.7;0;0;1006.1;8.9
2016-08-17 23:00:00;9.5;0;93.9;0;0.2;1006.1;8.7
2016-08-18 00:00:00;8.9;0;95.3;0;0.1;1006.1;8.3
2016-08-18 01:00:00;8.9;0;96.5;0;0.5;1005.9;8.5
2016-08-18 02:00:00;8.3;0;96.5;0;0.3;1005.5;7.8
2016-08-18 03:00:00;7.7;0;96.5;0;0.3;1005.1;7.2
2016-08-18 04:00:00;7.3;0;97.3;0;0.3;1005;6.9
2016-08-18 05:00:00;7.7;0;97.3;23;0.6;1005;7.3
2016-08-18 06:00:00;9;0;96.6;46;0.5;1004.4;8.6
2016-08-18 07:00:00;11.9;0;88.1;151;0.9;1003.9;10
2016-08-18 08:00:00;14.7;0;72.5;213;1;1003.5;9.9
2016-08-18 09:00:00;17.5;0;59.8;345;1.5;1003;9.6
2016-08-18 10:00:00;19.3;0;50.8;399;2.5;1002.7;8.9
2016-08-18 11:00:00;20;0;48.3;431;2.5;1002.7;8.8
2016-08-18 12:00:00;19.2;0.1;53.7;262;2.3;1002.5;9.6
2016-08-18 13:00:00;19.2;0;56.3;281;2.3;1002.1;10.4
2016-08-18 14:00:00;19.7;0;52.5;202;1.7;1002.1;9.8
2016-08-18 15:00:00;19.8;0;52;160;1.6;1002.1;9.7
2016-08-18 16:00:00;20.5;0.1;48.9;249;1.5;1002.1;9.4
2016-08-18 17:00:00;20.3;0;49.2;166;1.4;1002.1;9.4
2016-08-18 18:00:00;19.5;0;50.8;73;1.1;1002.1;9.1
2016-08-18 19:00:00;15.6;0;68.7;2;0.1;1002.1;9.9
2016-08-18 20:00:00;14.2;0;80.9;0;0.1;1002.2;11
2016-08-18 21:00:00;14.2;0;83.8;1;0.2;1002.7;11.6
2016-08-18 22:00:00;13.5;0;86.8;0;0.1;1002.8;11.4
2016-08-18 23:00:00;11.8;0;93.2;0;0.1;1002.8;10.7
2016-08-19 00:00:00;10.7;0;95.9;0;0;1003.1;10.1
2016-08-19 01:00:00;10.1;0;97;0;0.2;1003.3;9.7
2016-08-19 02:00:00;9.3;0;97.3;0;0;1003.3;9
2016-08-19 03:00:00;10;0;97.3;1;0.2;1003.3;9.6
2016-08-19 04:00:00;9.8;0;97.3;0;0.1;1003.3;9.4
2016-08-19 05:00:00;9.2;0;97.3;24;0;1003.6;8.8
2016-08-19 06:00:00;12.5;0;97.3;156;0.1;1003.8;12.1
2016-08-19 07:00:00;18.6;0;72.6;313;0.3;1003.8;13.4
2016-08-19 08:00:00;20;0;54.6;473;1.1;1003.7;10.6
2016-08-19 09:00:00;21.5;0;49;600;1.2;1004.2;10.4
2016-08-19 10:00:00;22.7;0;44.3;728;1.2;1004.4;10
2016-08-19 11:00:00;22.9;0;42.5;512;1.3;1004.4;9.6
2016-08-19 12:00:00;24.2;0;39.7;715;1.6;1004.4;9.6
2016-08-19 13:00:00;25.1;0;35.9;686;1.7;1004.4;9
2016-08-19 14:00:00;26.1;0;33.5;655;1.5;1004.4;8.8
2016-08-19 15:00:00;26.7;0;31.8;548;1.9;1004.3;8.7
2016-08-19 16:00:00;26.6;0;31.7;382;1.4;1004.3;8.5
2016-08-19 17:00:00;26.7;0;31.9;218;0.8;1004.3;8.6
2016-08-19 18:00:00;23.7;0;38.1;58;0.3;1003.8;8.5
2016-08-19 19:00:00;19.6;0;51.1;1;0.8;1003.2;9.3
2016-08-19 20:00:00;18.4;0;57.7;1;1;1003.2;10
2016-08-19 21:00:00;19.2;0;55.8;1;1.4;1003.3;10.2
2016-08-19 22:00:00;18.7;0;55.5;0;1.4;1003.3;9.7
2016-08-19 23:00:00;17.9;0;58.2;0;1.4;1003.3;9.6
2016-08-20 00:00:00;17.8;0;60;1;1.2;1003.3;9.9
2016-08-20 01:00:00;17.1;0;62.7;0;1;1003.3;10
2016-08-20 02:00:00;16.5;0;67.2;1;0.6;1003.3;10.5
2016-08-20 03:00:00;16.5;0;68.7;1;0.5;1003.3;10.8
2016-08-20 04:00:00;16.6;0;69.9;1;0.2;1003.3;11.2
2016-08-20 05:00:00;15.9;1.8;82.5;6;1.3;1003.9;12.9
2016-08-20 06:00:00;15.7;0.6;94.2;33;0.6;1004.4;14.9
2016-08-20 07:00:00;16.4;0.1;96.2;85;0.6;1004.4;15.9
2016-08-20 08:00:00;17.6;0;96.1;153;0.9;1004.4;17
2016-08-20 09:00:00;19.3;0;90.9;298;1.1;1004.4;17.8
2016-08-20 10:00:00;22.4;0;73;608;1.9;1004.5;17.3
2016-08-20 11:00:00;24.4;0;59.9;742;2.3;1005.1;16.2
2016-08-20 12:00:00;26.2;0;46;754;2.3;1005.4;13.7
2016-08-20 13:00:00;26.3;0;42.6;491;2.5;1005.4;12.6
2016-08-20 14:00:00;26.5;0;41.7;452;2.6;1005.4;12.5
2016-08-20 15:00:00;26;0;41.9;276;2.1;1005.4;12.2
2016-08-20 16:00:00;25.5;0;43.3;150;1;1004.9;12.2
2016-08-20 17:00:00;24.3;0;48.8;46;0.5;1004.9;12.9
2016-08-20 18:00:00;19.5;2.1;86;6;2.2;1005.1;16.9
2016-08-20 19:00:00;18.6;0.1;96;2;0.8;1005.4;18.1
2016-08-20 20:00:00;18.5;0.2;96.5;1;0.5;1005.5;18
2016-08-20 21:00:00;18.3;1.1;96.6;1;0.9;1006;17.9
2016-08-20 22:00:00;17.9;1.7;96.6;1;1.3;1006.5;17.5
2016-08-20 23:00:00;16.6;1.1;96.5;1;0.6;1006.6;16.1
2016-08-21 00:00:00;16.4;0;96.5;1;0.7;1006.6;15.9
2016-08-21 01:00:00;15.9;0;96.5;0;0.4;1006.6;15.4
2016-08-21 02:00:00;15.7;0;96.5;1;1.1;1006.6;15.2
2016-08-21 03:00:00;15.5;0;96.5;0;0.6;1006.6;15
2016-08-21 04:00:00;15.2;0;96.5;1;0.8;1006.6;14.8
2016-08-21 05:00:00;15;0;96.5;12;0.6;1007;14.5
2016-08-21 06:00:00;15.4;0;96.5;56;0.8;1007.2;14.9
2016-08-21 07:00:00;16;0;96.5;121;1.1;1007.5;15.5
2016-08-21 08:00:00;17.8;0;90.9;438;1.7;1007.5;16.3
2016-08-21 09:00:00;19.5;0;70.7;420;1.7;1007.8;14.1
2016-08-21 10:00:00;20.2;0;66.6;448;1.4;1007.8;13.9
2016-08-21 11:00:00;22.2;0;57.9;755;1.6;1008.1;13.6
2016-08-21 12:00:00;20.9;0.1;58.5;319;2.1;1008.3;12.4
2016-08-21 13:00:00;18.6;0.4;70.1;385;1.6;1008.3;13
2016-08-21 14:00:00;22.2;0;54.8;699;2.1;1008.6;12.7
2016-08-21 15:00:00;23.3;0;54.1;518;1.5;1008.8;13.5
2016-08-21 16:00:00;23.3;0;50;295;1.6;1008.8;12.3
2016-08-21 17:00:00;18.9;3.4;68.7;61;2.7;1009;12.7
2016-08-21 18:00:00;16.1;0;91.8;33;0.6;1009.3;14.8
2016-08-21 19:00:00;14.9;0;95.3;3;0.2;1010.2;14.2
2016-08-21 20:00:00;14;0;96.5;0;0.2;1011;13.6
2016-08-21 21:00:00;13.7;0;96.5;0;0.2;1011.6;13.2
2016-08-21 22:00:00;12.7;0;96.5;0;0.1;1011.8;12.3
2016-08-21 23:00:00;12.2;0;97.3;0;0.3;1012.3;11.9
2016-08-22 00:00:00;11.7;0;97.3;0;0.1;1013;11.3
2016-08-22 01:00:00;11.4;0;97.3;0;0.4;1013.4;11
2016-08-22 02:00:00;10.9;0;97.3;0;0.1;1013.6;10.5
2016-08-22 03:00:00;10.6;0;97.3;0;0.3;1014;10.2
2016-08-22 04:00:00;11.3;0;97.3;1;0.6;1014.8;11
2016-08-22 05:00:00;12.9;0;97.3;9;0.7;1015.4;12.6
2016-08-22 06:00:00;14.1;0;97.3;125;1.3;1016;13.8
2016-08-22 07:00:00;15.7;0;96.3;237;2;1016.1;15.2
2016-08-22 08:00:00;17.5;0;81.3;396;2.4;1016.1;14.3
2016-08-22 09:00:00;18.8;0;70.3;418;2.7;1016.7;13.4
2016-08-22 10:00:00;20.1;0;62.2;645;3.1;1017.2;12.7
2016-08-22 11:00:00;21.2;0;55.2;715;3;1017.7;11.9
2016-08-22 12:00:00;21.9;0;50.7;626;2.6;1017.8;11.3
2016-08-22 13:00:00;23.2;0;45.9;703;2.2;1017.7;11
2016-08-22 14:00:00;23.2;0;45.2;397;1.8;1017.7;10.7
2016-08-22 15:00:00;24.1;0;42.3;497;2;1017.7;10.6
2016-08-22 16:00:00;23.6;0;42.1;241;2;1017.7;10.1
2016-08-22 17:00:00;22.8;0;45.3;93;0.9;1017.7;10.4
2016-08-22 18:00:00;21.3;0;53.2;26;0.4;1017.7;11.4
2016-08-22 19:00:00;20;0;59.1;3;0.6;1017.8;11.8
2016-08-22 20:00:00;19.1;0;68;1;0.3;1017.8;13.1
2016-08-22 21:00:00;18.9;0;68.7;2;1;1017.8;13.1
2016-08-22 22:00:00;18.4;0;69.1;0;1;1018.2;12.6
2016-08-22 23:00:00;17.8;0;73.8;1;0.9;1018.2;13.1
2016-08-23 00:00:00;18.1;0;74.6;2;1.3;1018.4;13.5
2016-08-23 01:00:00;17.9;0;77.5;1;1.5;1018.4;13.9
2016-08-23 02:00:00;16.7;0;90.9;1;1.6;1018.4;15.3
2016-08-23 03:00:00;16.6;0;94.3;1;1.1;1018.4;15.7
2016-08-23 04:00:00;16.2;0;95.4;1;0.8;1018.4;15.5
2016-08-23 05:00:00;15.6;0;96.4;17;0.9;1018.4;15.1
2016-08-23 06:00:00;17.1;0;91.7;123;1.5;1018.4;15.8
2016-08-23 07:00:00;18.9;0;77.3;276;2.3;1018.4;14.9
2016-08-23 08:00:00;20.5;0;66.4;380;2.8;1019.3;14.1
2016-08-23 09:00:00;20.1;0;68.4;242;2.9;1019.5;14.2
2016-08-23 10:00:00;19.7;0;76.6;265;2.4;1019.5;15.6
2016-08-23 11:00:00;21;0;71.3;518;2.3;1019.5;15.7
2016-08-23 12:00:00;22.1;0;67.9;581;2.7;1019.5;16
2016-08-23 13:00:00;22.8;0;64.3;446;2.7;1019.6;15.8
2016-08-23 14:00:00;22.7;0;64.4;376;2.6;1019.5;15.7
2016-08-23 15:00:00;23.7;0;60.1;461;2.7;1019.9;15.6
2016-08-23 16:00:00;23.7;0;59.9;347;2.1;1019.8;15.5
2016-08-23 17:00:00;22.8;0;61.2;102;1.6;1019.6;15
2016-08-23 18:00:00;22.1;0;64.4;52;0.7;1019.5;15.1
2016-08-23 19:00:00;18.7;0;81.6;1;0.1;1019.5;15.5
2016-08-23 20:00:00;16.9;0;92.4;0;0;1019.5;15.7
2016-08-23 21:00:00;15.9;0;95.5;0;0.1;1019.5;15.2
2016-08-23 22:00:00;15.4;0;96.5;0;0;1019.5;15
2016-08-23 23:00:00;14.7;0;96.5;0;0;1019.6;14.2
2016-08-24 00:00:00;14.6;0;96.6;1;0;1019.9;14.2
2016-08-24 01:00:00;15.8;0;97.3;2;0.5;1020.1;15.4
2016-08-24 02:00:00;15.9;0;97.3;1;0.3;1020;15.5
2016-08-24 03:00:00;15.6;0;97.3;1;0.3;1020;15.3
2016-08-24 04:00:00;15.2;0;97.3;0;0.1;1019.7;14.9
2016-08-24 05:00:00;14.8;0;97.3;17;0;1020;14.4
2016-08-24 06:00:00;16.4;0;97.3;73;0.2;1020;16
2016-08-24 07:00:00;18.8;0;94.1;240;0.7;1020;17.8
2016-08-24 08:00:00;22.3;0;66.2;459;1.3;1020.1;15.8
2016-08-24 09:00:00;24.3;0;52.6;622;1.5;1020.5;14
2016-08-24 10:00:00;25.4;0;46.5;762;1.5;1020.5;13.2
2016-08-24 11:00:00;26.1;0;44.5;766;1.3;1020.5;13.1
2016-08-24 12:00:00;26.7;0;42.6;779;1.5;1020.5;13
2016-08-24 13:00:00;27.6;0;40.5;739;1.5;1020.5;13
2016-08-24 14:00:00;28.1;0;38.4;652;1.5;1020.1;12.7
2016-08-24 15:00:00;28.5;0;37.3;523;1.4;1019.9;12.5
2016-08-24 16:00:00;28.2;0;37.6;372;1.6;1019.7;12.4
2016-08-24 17:00:00;27.6;0;38.6;209;1.4;1019;12.4
2016-08-24 18:00:00;25.2;0;43;53;1.3;1018.1;11.7
2016-08-24 19:00:00;22;0;54.5;1;1.2;1017.4;12.4
2016-08-24 20:00:00;20.2;0;63.5;0;1.1;1017.3;13.1
2016-08-24 21:00:00;19.4;0;68.3;0;1.3;1017.4;13.4
2016-08-24 22:00:00;18.5;0;72.2;0;1.2;1017.4;13.5
2016-08-24 23:00:00;17.5;0;77.9;0;1.3;1017.4;13.7
2016-08-25 00:00:00;16.9;0;81;0;1.2;1017.4;13.7
2016-08-25 01:00:00;15.8;0;87.5;0;1;1017.4;13.8
2016-08-25 02:00:00;15.1;0;90.6;0;0.5;1017.4;13.6
2016-08-25 03:00:00;14.2;0;94.4;0;0.8;1017.4;13.4
2016-08-25 04:00:00;14.2;0;94.4;0;1;1017.4;13.3
2016-08-25 05:00:00;13.9;0;95.7;20;1.1;1017.4;13.2
2016-08-25 06:00:00;16.6;0;82.7;155;1.5;1016.9;13.7
2016-08-25 07:00:00;19.3;0;67.5;319;1.7;1016.7;13.1
2016-08-25 08:00:00;21.8;0;58.5;477;1.6;1016.7;13.3
2016-08-25 09:00:00;24.1;0;50.3;616;1.9;1016.6;13.2
2016-08-25 10:00:00;26;0;44.9;721;2.1;1016.6;13.2
2016-08-25 11:00:00;27.5;0;41.2;778;1.9;1016.6;13.2
2016-08-25 12:00:00;28.7;0;36.8;790;1.8;1016.6;12.5
2016-08-25 13:00:00;29.5;0;32.7;750;2.2;1016.3;11.4
2016-08-25 14:00:00;30.1;0;31.6;659;2.3;1016;11.5
2016-08-25 15:00:00;30.3;0;31.1;530;2.3;1015.5;11.4
2016-08-25 16:00:00;30.1;0;31.4;372;2.1;1014.9;11.4
2016-08-25 17:00:00;28.9;0;32.8;209;2.2;1013.9;11
2016-08-25 18:00:00;26.5;0;36.5;50;1.9;1012.9;10.5
2016-08-25 19:00:00;24.3;0;40.8;2;1.8;1012.1;10.2
2016-08-25 20:00:00;23;0;45.8;0;1.8;1011.7;10.7
2016-08-25 21:00:00;21.8;0;50.5;0;1.8;1011.6;11.1
2016-08-25 22:00:00;20.3;0;56.2;0;1.4;1011.6;11.3
2016-08-25 23:00:00;19.2;0;61.8;0;1.3;1011.6;11.8
2016-08-26 00:00:00;17.9;0;68.5;0;1.2;1011.6;12.1
2016-08-26 01:00:00;17.5;0;71.8;0;1.3;1011.6;12.4
2016-08-26 02:00:00;16.5;0;77.3;0;1.2;1011.6;12.6
2016-08-26 03:00:00;16;0;81;0;1.1;1011.6;12.8
2016-08-26 04:00:00;15.5;0;83.1;0;1.2;1011.5;12.7
2016-08-26 05:00:00;15;0;86.4;20;1;1011.6;12.8
2016-08-26 06:00:00;17.9;0;75.4;149;0.8;1011.4;13.5
2016-08-26 07:00:00;21.6;0;60.3;314;0.9;1011.3;13.6
2016-08-26 08:00:00;24.1;0;50.2;470;1.6;1011.5;13.2
2016-08-26 09:00:00;26.2;0;44.7;610;1.6;1011.5;13.3
2016-08-26 10:00:00;28.6;0;39.5;714;1.8;1011.5;13.5
2016-08-26 11:00:00;30.8;0;33;775;2;1011.5;12.7
2016-08-26 12:00:00;32.4;0;28;790;2.1;1011.5;11.5
2016-08-26 13:00:00;33.9;0;22.3;755;2.3;1011.5;9.5
2016-08-26 14:00:00;34.4;0;20.5;665;2.2;1011.5;8.6
2016-08-26 15:00:00;34.6;0;21.3;531;1.8;1011.5;9.3
2016-08-26 16:00:00;34.3;0;23.3;370;1.4;1011.5;10.4
2016-08-26 17:00:00;33.5;0;24.6;201;0.9;1011.5;10.5
2016-08-26 18:00:00;28.8;0;32;44;0.7;1010.6;10.4
2016-08-26 19:00:00;24.5;0;44;2;0.8;1009.5;11.5
2016-08-26 20:00:00;23;0;48.8;1;0.9;1009.3;11.8
2016-08-26 21:00:00;20.4;0;58.7;0;0.1;1009.4;12.1
2016-08-26 22:00:00;18.9;0;68.6;0;0.4;1009.5;13
2016-08-26 23:00:00;17.9;0;73;0;0.5;1009.9;13.1
2016-08-27 00:00:00;17;0;78.2;0;0.6;1009.9;13.2
2016-08-27 01:00:00;16.8;0;81.5;1;0.8;1010.1;13.7
2016-08-27 02:00:00;16.2;0;82.8;0;0.4;1010.5;13.4
2016-08-27 03:00:00;14.6;0;90.7;0;0.1;1010.5;13.2
2016-08-27 04:00:00;14;0;94;0;0.3;1010.9;13.1
2016-08-27 05:00:00;13.7;0;94.8;21;0.3;1011.1;12.9
2016-08-27 06:00:00;17.8;0;81.3;139;0.8;1011.1;14.4
2016-08-27 07:00:00;21.7;0;59.1;294;1.6;1011.7;13.4
2016-08-27 08:00:00;23.3;0;58.8;444;1.8;1012.6;14.9
2016-08-27 09:00:00;25;0;54.6;580;1.8;1013;15.3
2016-08-27 10:00:00;26.9;0;48.5;680;1.5;1013.3;15.2
2016-08-27 11:00:00;28.7;0;44.3;736;1.5;1013.3;15.4
2016-08-27 12:00:00;30.3;0;40.6;742;1.4;1013.3;15.5
2016-08-27 13:00:00;31.4;0;37.8;699;1.6;1013.3;15.3
2016-08-27 14:00:00;32.1;0;34.9;616;1.6;1013.2;14.7
2016-08-27 15:00:00;32.4;0;32.4;495;1.6;1013.2;13.9
2016-08-27 16:00:00;32.3;0;32;342;1.5;1013.2;13.6
2016-08-27 17:00:00;31.2;0;35.3;179;1.8;1012.3;14.1
2016-08-27 18:00:00;28.8;0;39.9;38;1.3;1011.3;13.8
2016-08-27 19:00:00;26.7;0;48.8;2;1.5;1010.5;15.1
2016-08-27 20:00:00;25.3;0;57.5;1;1.9;1010.5;16.4
2016-08-27 21:00:00;24.1;0;64.6;1;2.3;1010.1;17
2016-08-27 22:00:00;22.7;0;68.3;0;2;1009.9;16.6
2016-08-27 23:00:00;21.5;0;73;0;1.7;1009.8;16.5
2016-08-28 00:00:00;20.2;0;80.6;0;1.4;1009.3;16.8
2016-08-28 01:00:00;18.8;0;89.3;0;1.1;1008.9;17.1
2016-08-28 02:00:00;18.5;0;92.1;0;1.1;1008.9;17.3
2016-08-28 03:00:00;17.5;0;94.7;0;0.9;1008.3;16.8
2016-08-28 04:00:00;16.2;0;96.9;0;0.5;1008.3;15.8
2016-08-28 05:00:00;16.4;0;97.3;20;1.2;1008;16
2016-08-28 06:00:00;18.6;0;87.9;144;1.5;1007.6;16.5
2016-08-28 07:00:00;21.8;0;65.5;304;1.4;1007.2;15
2016-08-28 08:00:00;24.5;0;52.8;453;1.2;1007.7;14.3
2016-08-28 09:00:00;27.1;0;44;582;1.2;1007.7;13.9
2016-08-28 10:00:00;29.6;0;37.6;664;1.3;1007.6;13.6
2016-08-28 11:00:00;30.9;0;35.5;690;1.4;1007.6;14
2016-08-28 12:00:00;32.8;0;31.9;655;1.7;1007.4;13.9
2016-08-28 13:00:00;34;0;29.1;586;1.8;1007.1;13.6
2016-08-28 14:00:00;35.3;0;27.3;600;1.9;1006.9;13.7
2016-08-28 15:00:00;33.7;0;26.3;200;2.1;1005.8;11.8
2016-08-28 16:00:00;31.1;0;30.9;92;0.7;1003.7;11.9
