Type;Datum;Order;LysimeterType;Material;Cd;Cr;Cu;Ni;Pb;Zn;ID;Time;FecPrev2;EC;PH;FecPrev;Prec;Humidity;AirTemp;EvoTrans;Infiltration;Interflow;SoilMoisture;SoilTemp;SurfaceRunoff
G;16/03/2016;35;VS;BS;0,63;20,9;7,15;18,22;27,88;74,69;BS_VS;1211;14/03/2016;2620;8,38;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
G;12/04/2016;36;1;LL;1,02;140,03;708,42;44,9;85,86;1762,89;LL_1;1238;12/04/2016;559;7,54;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;12
G;12/04/2016;36;2;LL;0,17;17,07;116,42;7,13;8,04;246,89;LL_2;1238;12/04/2016;667;7,84;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;2,933333333
G;12/04/2016;36;3;LL;0,54;74,88;320,79;31,94;32,37;781,27;LL_3;1238;12/04/2016;868;7,8;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;5,466666667
G;12/04/2016;36;OA;OB;;;;;;;OB_OA;1238;12/04/2016;1668;7,67;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
G;12/04/2016;36;OA;BkSi10;;;;;;;BkSi10_OA;1238;12/04/2016;2100;8,35;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
G;12/04/2016;36;OA;BS;;;;;;;BS_OA;1238;12/04/2016;1115;8,4;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
G;12/04/2016;36;ZA;OB;;;;;;;OB_ZA;1238;12/04/2016;1668;7,67;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
G;12/04/2016;36;ZA;BkSi10;;;;;;;BkSi10_ZA;1238;12/04/2016;2100;8,35;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
G;12/04/2016;36;ZA;BS;;;;;;;BS_ZA;1238;12/04/2016;1115;8,4;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
G;12/04/2016;36;VS;OB;0,15;5,02;69,19;2,39;8,85;18,71;OB_VS;1238;12/04/2016;1668;7,67;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
G;12/04/2016;36;VS;BkSi10;0,29;6,89;10,76;7,69;17,08;13,27;BkSi10_VS;1238;12/04/2016;2100;8,35;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
G;12/04/2016;36;VS;BS;0,26;9,22;18,08;5,89;6,32;19,83;BS_VS;1238;12/04/2016;1115;8,4;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
G;09/05/2016;37;1;LL;0,09;7,89;30,91;2,75;1,75;129,38;LL_1;1265;09/05/2016;110,7;6,79;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;12
G;09/05/2016;37;2;LL;0,06;3,27;16,81;1,9;0,51;99,28;LL_2;1265;09/05/2016;116;7,19;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;2,933333333
G;09/05/2016;37;3;LL;0,18;4,05;17,25;2,97;0,2;91,06;LL_3;1265;09/05/2016;155,1;6,97;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;5,466666667
G;09/05/2016;37;OA;OB;0,09;16,77;56,2;5,06;4,83;187,88;OB_OA;1265;09/05/2016;592;7,27;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
G;09/05/2016;37;OA;BkSi10;;;;;;;BkSi10_OA;1265;09/05/2016;604;8,15;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
G;09/05/2016;37;OA;BS;;;;;;;BS_OA;1265;09/05/2016;464;7,84;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
G;09/05/2016;37;ZA;OB;;;;;;;OB_ZA;1265;09/05/2016;592;7,27;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
G;09/05/2016;37;ZA;BkSi10;;;;;;;BkSi10_ZA;1265;09/05/2016;604;8,15;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
G;09/05/2016;37;ZA;BS;;;;;;;BS_ZA;1265;09/05/2016;464;7,84;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
G;09/05/2016;37;VS;OB;0,12;10,91;98,24;5,75;19;53,09;OB_VS;1265;09/05/2016;592;7,27;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
G;09/05/2016;37;VS;BkSi10;0,35;24;14,83;21,39;54,2;65,34;BkSi10_VS;1265;09/05/2016;604;8,15;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
G;09/05/2016;37;VS;BS;0,02;15,89;7,58;12,34;13,69;48,23;BS_VS;1265;09/05/2016;464;7,84;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
G;06/06/2016;38;1;LL;0;5,547125;30,29875;3,253;1,576;54,585;LL_1;1293;06/06/2016;91,9;6,89;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;12
G;06/06/2016;38;2;LL;0;8,462125;25,0575;2,044;1,353;61,2225;LL_2;1293;06/06/2016;89,3;6,84;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;2,933333333
G;06/06/2016;38;3;LL;0,1315;10,040875;38,175;2,734;0,8103;89,71;LL_3;1293;06/06/2016;133,4;6,79;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;5,466666667
G;06/06/2016;38;OA;OB;0;12,279625;42,57625;1,896125;11,386875;66,685;OB_OA;1293;06/06/2016;291;6,83;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
G;06/06/2016;38;OA;BkSi10;0,348;18,879625;47,51375;12,137875;9,49;139,8225;BkSi10_OA;1293;06/06/2016;368;8,11;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
G;06/06/2016;38;OA;BS;0,1615;51,584625;175,93;16,941625;29,05875;592,1225;BS_OA;1293;06/06/2016;419;7,76;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
G;06/06/2016;38;ZA;OB;;;;;;;OB_ZA;1293;06/06/2016;291;6,83;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
G;06/06/2016;38;ZA;BkSi10;;;;;;;BkSi10_ZA;1293;06/06/2016;368;8,11;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
G;06/06/2016;38;ZA;BS;;;;;;;BS_ZA;1293;06/06/2016;419;7,76;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
G;06/06/2016;38;VS;OB;0,1434;16,970875;148,455;5,795375;22,50875;80,7225;OB_VS;1293;06/06/2016;291;6,83;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
G;06/06/2016;38;VS;BkSi10;0,0568;19,529625;15,58375;13,524125;33,43375;35,61;BkSi10_VS;1293;06/06/2016;368;8,11;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
G;06/06/2016;38;VS;BS;0;9,374625;14,07625;5,250375;8,4625;16,22375;BS_VS;1293;06/06/2016;419;7,76;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
G;04/07/2016;39;1;LL;0,1692;7,375;50,19;2,214;0,188375;75,86;LL_1;1321;06/06/2016;91,9;6,89;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;12
G;04/07/2016;39;2;LL;0,2713;8,462125;46,09;3,142;1,254;85,92;LL_2;1321;06/06/2016;89,3;6,84;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;2,933333333
G;04/07/2016;39;3;LL;0,1748;10,040875;50,31;3,584;1,325;92,93;LL_3;1321;06/06/2016;133,4;6,79;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;5,466666667
G;04/07/2016;39;OA;OB;;;;;;;OB_OA;1321;06/06/2016;291;6,83;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
G;04/07/2016;39;OA;BkSi10;;;;;;;BkSi10_OA;1321;06/06/2016;368;8,11;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
G;04/07/2016;39;OA;BS;;;;;;;BS_OA;1321;06/06/2016;419;7,76;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
G;04/07/2016;39;ZA;OB;;;;;;;OB_ZA;1321;06/06/2016;291;6,83;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
G;04/07/2016;39;ZA;BkSi10;;;;;;;BkSi10_ZA;1321;06/06/2016;368;8,11;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
G;04/07/2016;39;ZA;BS;;;;;;;BS_ZA;1321;06/06/2016;419;7,76;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
G;04/07/2016;39;VS;OB;0,2958;17,96;194,1;9,262;22,50875;80,7225;OB_VS;1321;06/06/2016;291;6,83;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
G;04/07/2016;39;VS;BkSi10;0,4614;19,529625;15,58375;13,524125;33,43375;35,61;BkSi10_VS;1321;06/06/2016;368;8,11;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
G;04/07/2016;39;VS;BS;0,1899;9,374625;14,07625;5,250375;8,4625;16,22375;BS_VS;1321;06/06/2016;419;7,76;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
G;01/08/2016;40;1;LL;0,337125;34,07825;159,85875;9,55325;12,51775;273,348875;LL_1;1349;06/06/2016;91,9;6,89;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;12
G;01/08/2016;40;2;LL;0,5415;28,1345;144,28375;8,69325;13,51025;315,098875;LL_2;1349;06/06/2016;89,3;6,84;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;2,933333333
G;01/08/2016;40;3;LL;0,2885;17,59575;94,57125;6,497;5,4015;180,511375;LL_3;1349;06/06/2016;133,4;6,79;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;5,466666667
G;01/08/2016;40;OA;OB;;;;;;;OB_OA;1349;06/06/2016;291;6,83;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
G;01/08/2016;40;OA;BkSi10;;;;;;;BkSi10_OA;1349;06/06/2016;368;8,11;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
G;01/08/2016;40;OA;BS;;;;;;;BS_OA;1349;06/06/2016;419;7,76;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
G;01/08/2016;40;ZA;OB;;;;;;;OB_ZA;1349;06/06/2016;291;6,83;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
G;01/08/2016;40;ZA;BkSi10;;;;;;;BkSi10_ZA;1349;06/06/2016;368;8,11;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
G;01/08/2016;40;ZA;BS;;;;;;;BS_ZA;1349;06/06/2016;419;7,76;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
G;01/08/2016;40;VS;OB;0,357875;26,047;235,10875;9,8645;36,8565;74,848875;OB_VS;1349;06/06/2016;291;6,83;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
G;01/08/2016;40;VS;BkSi10;0,4614;18,9295;21,510125;13,092;43,094;37,723875;BkSi10_VS;1349;06/06/2016;368;8,11;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
G;01/08/2016;40;VS;BS;0,42075;8,902;13,968;5,692;27,894;13,333875;BS_VS;1349;06/06/2016;419;7,76;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
G;30/08/2016;41;1;LL;0,22375;4,244;30,87375;1,793;7,7625;60,0025;LL_1;1378;06/06/2016;91,9;6,89;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;12
G;30/08/2016;41;2;LL;0,1353;7,989625;43,06125;2,4;8,7625;105,2525;LL_2;1378;06/06/2016;89,3;6,84;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;2,933333333
G;30/08/2016;41;3;LL;0,1456;5,149625;38,12375;2,479;2,075;94,365;LL_3;1378;06/06/2016;133,4;6,79;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;5,466666667
G;30/08/2016;41;OA;OB;0,0547;7,331;29,63625;1,303;6,2625;72,14;OB_OA;1378;06/06/2016;291;6,83;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
G;30/08/2016;41;OA;BkSi10;;;;;;;BkSi10_OA;1378;06/06/2016;368;8,11;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
G;30/08/2016;41;OA;BS;;;;;;;BS_OA;1378;06/06/2016;419;7,76;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
G;30/08/2016;41;ZA;OB;;;;;;;OB_ZA;1378;06/06/2016;291;6,83;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
G;30/08/2016;41;ZA;BkSi10;;;;;;;BkSi10_ZA;1378;06/06/2016;368;8,11;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
G;30/08/2016;41;ZA;BS;;;;;;;BS_ZA;1378;06/06/2016;419;7,76;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
G;30/08/2016;41;VS;OB;0,2173;17,804625;137,86125;5,8255;41,6875;80,7775;OB_VS;1378;06/06/2016;291;6,83;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
G;30/08/2016;41;VS;BkSi10;0,0905;6,24;11,68125;3,33675;19,0375;14,78975;BkSi10_VS;1378;06/06/2016;368;8,11;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
G;30/08/2016;41;VS;BS;0,2287;4,071;8,5275;3,677;15,7625;6,864;BS_VS;1378;06/06/2016;419;7,76;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
G;27/09/2016;42;1;LL;0;4,88125;37,14625;2,20475;2,237;67,6455;LL_1;1406;06/06/2016;91,9;6,89;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;12
G;27/09/2016;42;2;LL;0;5,555;15,3;1,628;2,95;71,58;LL_2;1406;06/06/2016;89,3;6,84;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;2,933333333
G;27/09/2016;42;3;LL;0,1705;6,03;24,65875;1,925;3,2375;62,583;LL_3;1406;06/06/2016;133,4;6,79;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;5,466666667
G;27/09/2016;42;OA;OB;0,0415;7,42625;18,88125;1,121;1,287;58,2705;OB_OA;1406;06/06/2016;291;6,83;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
G;27/09/2016;42;OA;BkSi10;;;;;;;BkSi10_OA;1406;06/06/2016;368;8,11;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
G;27/09/2016;42;OA;BS;;;;;;;BS_OA;1406;06/06/2016;419;7,76;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
G;27/09/2016;42;ZA;OB;;;;;;;OB_ZA;1406;06/06/2016;291;6,83;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
G;27/09/2016;42;ZA;BkSi10;;;;;;;BkSi10_ZA;1406;06/06/2016;368;8,11;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
G;27/09/2016;42;ZA;BS;;;;;;;BS_ZA;1406;06/06/2016;419;7,76;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
G;27/09/2016;42;VS;OB;0,332;11,05375;65,28375;3,42;18,5875;34,4405;OB_VS;1406;06/06/2016;291;6,83;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
G;27/09/2016;42;VS;BkSi10;0,173125;10,43375;21,48375;8,4195;61,31125;22,28675;BkSi10_VS;1406;06/06/2016;368;8,11;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
G;27/09/2016;42;VS;BS;0,0554;5,4675;10,12625;2,852;7,825;3,761;BS_VS;1406;06/06/2016;419;7,76;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
G;24/10/2016;43;1;LL;0,086875;4,415;25,726625;4,071;1,933;136,3;LL_1;1433;06/06/2016;91,9;6,89;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;12
G;24/10/2016;43;2;LL;0,181625;7,8125;26,876625;2,49125;7,625;76,3;LL_2;1433;06/06/2016;89,3;6,84;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;2,933333333
G;24/10/2016;43;3;LL;0,3025;14,43375;48,989125;3,41875;9,325;124,2875;LL_3;1433;06/06/2016;133,4;6,79;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;5,466666667
G;24/10/2016;43;OA;OB;0,343875;7,49875;27,764125;1,54;2,9125;73,7;OB_OA;1433;06/06/2016;291;6,83;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
G;24/10/2016;43;OA;BkSi10;;;;;;;BkSi10_OA;1433;06/06/2016;368;8,11;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
G;24/10/2016;43;OA;BS;;;;;;;BS_OA;1433;06/06/2016;419;7,76;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
G;24/10/2016;43;ZA;OB;;;;;;;OB_ZA;1433;06/06/2016;291;6,83;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
G;24/10/2016;43;ZA;BkSi10;;;;;;;BkSi10_ZA;1433;06/06/2016;368;8,11;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
G;24/10/2016;43;ZA;BS;;;;;;;BS_ZA;1433;06/06/2016;419;7,76;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
G;24/10/2016;43;VS;OB;0,2795;11,21875;59,989125;4,005;25,6;46,9125;OB_VS;1433;06/06/2016;291;6,83;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
G;24/10/2016;43;VS;BkSi10;0,421875;6,28625;6,180375;3,905;20,7375;74,46;BkSi10_VS;1433;06/06/2016;368;8,11;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
G;24/10/2016;43;VS;BS;0,364;5;9,535375;1,902;10,575;7,22625;BS_VS;1433;06/06/2016;419;7,76;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
G;22/11/2016;44;1;LL;0,088;4,041875;17,51875;2,954;7,85;118,3;LL_1;1462;06/06/2016;91,9;6,89;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;12
G;22/11/2016;44;2;LL;0,15775;14,718125;76,68;6,02075;20,3625;253,04875;LL_2;1462;06/06/2016;89,3;6,84;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;2,933333333
G;22/11/2016;44;3;LL;0,1467;23,168125;96,0925;6,02075;18,1625;246,72375;LL_3;1462;06/06/2016;133,4;6,79;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;5,466666667
G;22/11/2016;44;OA;OB;0,0689;10,168125;28,405;6,052;3,0125;89,66125;OB_OA;1462;06/06/2016;291;6,83;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
G;22/11/2016;44;OA;BkSi10;0,0948;12,933125;47,9175;6,92575;19,25;137,29875;BkSi10_OA;1462;06/06/2016;368;8,11;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
G;22/11/2016;44;OA;BS;;;;;;;BS_OA;1462;06/06/2016;419;7,76;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
G;22/11/2016;44;ZA;OB;;;;;;;OB_ZA;1462;06/06/2016;291;6,83;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
G;22/11/2016;44;ZA;BkSi10;;;;;;;BkSi10_ZA;1462;06/06/2016;368;8,11;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
G;22/11/2016;44;ZA;BS;;;;;;;BS_ZA;1462;06/06/2016;419;7,76;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
G;22/11/2016;44;VS;OB;0,1917;22,008125;117,1675;8,412;51,4225;87,03625;OB_VS;1462;06/06/2016;291;6,83;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
G;22/11/2016;44;VS;BkSi10;0,2235;5,320625;3,461;3,48075;19,825;13,53425;BkSi10_VS;1462;06/06/2016;368;8,11;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
G;22/11/2016;44;VS;BS;0,271125;6,364375;4,217;3,34075;10,525;33,27;BS_VS;1462;06/06/2016;419;7,76;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
P;17/04/2013;7;1;LL;2,28;282,05;863,95;119,77;223,08;4984,48;LL_1;147;17/04/2013;1951;7,46;17/04/2013;0,635714286;73,59285714;7,721428571;1,971428571;;;;;30,42857143
P;17/04/2013;7;2;LL;0,88;123,24;313,18;57,27;79,21;1747,38;LL_2;147;17/04/2013;1540;7,63;17/04/2013;0,635714286;73,59285714;7,721428571;1,971428571;;;;;6,285714286
P;17/04/2013;7;3;LL;2,2;234,39;748,13;106,14;142,88;3715,75;LL_3;147;17/04/2013;2790;7,47;17/04/2013;0,635714286;73,59285714;7,721428571;1,971428571;;;;;19,85714286
P;17/04/2013;7;OA;OB;0,08;154,73;398,2;66,42;131,43;2337,9;OB_OA;147;17/04/2013;14520;7,14;17/04/2013;0,635714286;73,59285714;7,721428571;1,971428571;7,571428571;0,107142857;27,15714286;8,642857143;1,571428571
P;17/04/2013;7;OA;OB15;2;207,08;526;80,97;169,68;3145,38;OB15_OA;147;17/04/2013;15510;7,9;17/04/2013;0,635714286;73,59285714;7,721428571;1,971428571;5,142857143;0,035714286;15,86428571;9,207142857;2,571428571
P;17/04/2013;7;OA;BS;2,98;232;661,35;90,37;149,08;3445,93;BS_OA;147;17/04/2013;6280;8,54;17/04/2013;0,635714286;73,59285714;7,721428571;1,971428571;12,39285714;0,321428571;16,37857143;9,328571429;3,857142857
P;17/04/2013;7;ZA;OB;4,28;42,85;4,6;56,82;77,78;-246,55;OB_ZA;147;17/04/2013;14520;7,14;17/04/2013;0,635714286;73,59285714;7,721428571;1,971428571;7,571428571;0,107142857;27,15714286;8,642857143;1,571428571
P;17/04/2013;7;ZA;OB15;26,3;2145,53;841,35;1231,42;1091,63;4133,23;OB15_ZA;147;17/04/2013;15510;7,9;17/04/2013;0,635714286;73,59285714;7,721428571;1,971428571;5,142857143;0,035714286;15,86428571;9,207142857;2,571428571
P;17/04/2013;7;ZA;BS;10,74;1116,1;319,65;644,69;566,73;1870,09;BS_ZA;147;17/04/2013;6280;8,54;17/04/2013;0,635714286;73,59285714;7,721428571;1,971428571;12,39285714;0,321428571;16,37857143;9,328571429;3,857142857
P;17/04/2013;7;VS;OB;2,05;75,63;141,85;67,42;118,63;170,1;OB_VS;147;17/04/2013;14520;7,14;17/04/2013;0,635714286;73,59285714;7,721428571;1,971428571;7,571428571;0,107142857;27,15714286;8,642857143;1,571428571
P;17/04/2013;7;VS;OB15;12,64;1124,63;488,4;677,64;693,18;1973,01;OB15_VS;147;17/04/2013;15510;7,9;17/04/2013;0,635714286;73,59285714;7,721428571;1,971428571;5,142857143;0,035714286;15,86428571;9,207142857;2,571428571
P;17/04/2013;7;VS;BS;1,85;219,8;364,38;137,64;94,78;1754,96;BS_VS;147;17/04/2013;6280;8,54;17/04/2013;0,635714286;73,59285714;7,721428571;1,971428571;12,39285714;0,321428571;16,37857143;9,328571429;3,857142857
P;21/05/2013;8;1;LL;0,88;21,88;80,3;5,05;23;294,98;LL_1;181;16/05/2013;233;7,08;21/05/2013;0,72;69,46666667;14,65333333;3,4;;;;;19,2
P;21/05/2013;8;2;LL;0,2;37,23;95,65;16,25;29,3;485,13;LL_2;181;16/05/2013;215;7,04;21/05/2013;0,72;69,46666667;14,65333333;3,4;;;;;11,46666667
P;21/05/2013;8;3;LL;0,45;24,55;74,95;3,05;25,2;314,65;LL_3;181;16/05/2013;338;7,13;21/05/2013;0,72;69,46666667;14,65333333;3,4;;;;;16,4
P;21/05/2013;8;OA;OB;2,18;200,65;415,55;57,7;294,65;1275,88;OB_OA;181;16/05/2013;1046;7,4;21/05/2013;0,72;69,46666667;14,65333333;3,4;0,433333333;0,033333333;24,96;14,88;0,933333333
P;21/05/2013;8;OA;OB15;0,25;23,74;73,6;1,48;26,45;299,06;OB15_OA;181;16/05/2013;3720;8,28;21/05/2013;0,72;69,46666667;14,65333333;3,4;1,566666667;0,033333333;17,64666667;15,66666667;0,933333333
P;21/05/2013;8;OA;BS;0,78;53,83;287,35;15,35;54,75;983,15;BS_OA;181;16/05/2013;1233;8,66;21/05/2013;0,72;69,46666667;14,65333333;3,4;4;0,033333333;14,82666667;16,13333333;0,533333333
